emb_type,m,n,k,cohesion-lit-gpt-p-val,cohesion-lit-bot-p-val,separation-lit-gpt-p-val,separation-lit-bot-p-val,RS-lit-gpt-p-val,RS-lit-bot-p-val,RMSSTD-lit-gpt-p-val,RMSSTD-lit-bot-p-val
svd,4,4,5,3.7649653003348076e-151,0.0,2.255802489473289e-148,0.0,9.474906089054959e-71,1.4318935539409528e-175,2.355125418335867e-151,0.0
svd,4,4,6,4.394789607982054e-155,0.0,1.6592199746913752e-144,0.0,6.460704043355926e-65,7.966789846382383e-176,1.92238690330124e-155,0.0
svd,4,4,7,2.1964894432040128e-157,0.0,2.483865955778073e-144,0.0,9.568073083876135e-74,2.5924795187359908e-170,6.852272982309389e-158,0.0
svd,4,4,8,7.625757060017266e-159,0.0,2.0086692397339052e-145,0.0,2.680374006391142e-86,2.5098801020603984e-188,1.814192859919195e-159,0.0
svd,4,4,9,5.985512947148487e-158,0.0,1.2886099292481612e-144,0.0,1.0539484324027908e-86,1.6666746359395318e-171,6.952112252740251e-159,0.0
svd,4,4,10,8.016683090541806e-156,0.0,5.1036690970376624e-144,0.0,1.4754085407340553e-87,3.3280141779099867e-167,4.604201140884786e-157,0.0
svd,4,5,5,5.296802185540062e-149,0.0,3.0357532119698845e-152,0.0,1.7068154907723924e-73,3.526358467142051e-41,3.875360120304567e-149,0.0
svd,4,5,6,3.7389522706305267e-149,0.0,2.9898284284306823e-151,0.0,1.6953328866143984e-66,8.337774395476814e-132,2.550954134058552e-149,0.0
svd,4,5,7,1.1486570091866194e-150,0.0,9.411207462884536e-149,0.0,1.0326583396192132e-66,1.578137106085938e-136,6.415083408526497e-151,0.0
svd,4,5,8,2.918754614356465e-151,0.0,5.038758105826153e-148,0.0,9.96508416361596e-71,7.573253016012065e-143,1.3135389485391154e-151,0.0
svd,4,5,9,5.2612060054936356e-151,0.0,3.0502884487483853e-148,0.0,2.851291016067197e-78,5.0971103955723436e-151,1.9543357586946715e-151,0.0
svd,4,5,10,6.479641709570604e-151,0.0,5.088969320178076e-148,0.0,7.232357332214389e-82,3.2458823052714283e-161,2.121866751414544e-151,0.0
svd,4,6,5,8.830021261628887e-148,0.0,1.3715835280116911e-154,0.0,5.467754048203508e-73,1.3532679211624498e-05,7.128647394767774e-148,0.0
svd,4,6,6,7.464921384789216e-147,0.0,9.463957610847204e-155,0.0,9.404961931960151e-69,1.3459893610691495e-34,5.528497969357255e-147,0.0
svd,4,6,7,3.628705959560953e-147,0.0,3.034552864028293e-153,0.0,9.42975568692611e-65,3.080026732812653e-96,2.316067701925397e-147,0.0
svd,4,6,8,1.115551183343378e-147,0.0,1.3161782216824671e-151,0.0,2.974421750917861e-66,2.9153205924488302e-105,6.242032071129886e-148,0.0
svd,4,6,9,2.462572203055974e-147,0.0,4.112035702682988e-151,0.0,4.810313531712328e-72,7.640570609454211e-113,1.1629319512555572e-147,0.0
svd,4,6,10,3.122337110667472e-147,0.0,1.578811722043855e-150,0.0,1.6439382115988028e-73,3.4432691270546325e-126,1.283988811620306e-147,0.0
svd,4,7,5,1.3063925875949154e-148,0.0,2.2352032332297e-154,0.0,4.566267011330603e-68,0.9567360716921678,1.0967824603484606e-148,0.0
svd,4,7,6,6.552447072030894e-147,0.0,2.2073265811804525e-155,0.0,2.915577395212024e-65,5.524185650303701e-06,5.179465810020544e-147,0.0
svd,4,7,7,3.733912333953218e-146,0.0,1.1056571952841058e-155,0.0,4.6932440153146535e-64,5.279742435480487e-26,2.587914800183384e-146,0.0
svd,4,7,8,4.3030052300290044e-146,0.0,3.50397043007319e-154,0.0,8.865836854113485e-62,4.7163428579899176e-63,2.7186595273451585e-146,0.0
svd,4,7,9,4.711134586537391e-146,0.0,8.59064076322364e-153,0.0,2.2488744569660544e-64,2.7349571253639062e-77,2.867281148174768e-146,0.0
svd,4,7,10,2.260056036180248e-145,0.0,1.5160936263482079e-152,0.0,9.786621045994084e-68,3.519699607583789e-85,1.2555335782455124e-145,0.0
svd,4,8,5,1.1641684900877268e-148,0.0,2.257957510948633e-154,0.0,1.2044587111646405e-61,0.0689352633416031,9.871121219985666e-149,0.0
svd,4,8,6,2.6131545543561373e-147,0.0,4.933962668635785e-155,0.0,1.1022912502907172e-58,0.6469384172267783,2.089599967872902e-147,0.0
svd,4,8,7,5.428898843382601e-146,0.0,5.217156085614162e-156,0.0,2.817783018458297e-59,0.0002076977205252,4.016292172577334e-146,0.0
svd,4,8,8,2.993193549133295e-145,0.0,1.431546648487988e-155,0.0,1.3584588967813936e-59,1.446247645976161e-18,2.0769166845871144e-145,0.0
svd,4,8,9,3.833558730914408e-145,0.0,1.8513509558912363e-154,0.0,3.656726689862093e-58,1.320160344933651e-38,2.5882148834775767e-145,0.0
svd,4,8,10,2.8823507674015296e-144,0.0,2.665914417485443e-154,0.0,6.5154988107410335e-62,9.354300278509591e-53,1.601725206067816e-144,0.0
svd,4,9,5,2.094344118320303e-149,0.0,6.272872008021279e-153,0.0,5.6124570756699035e-52,0.0032169858706593,1.7609836195586784e-149,0.0
svd,4,9,6,1.625145612986515e-147,0.0,9.387489109755592e-155,0.0,1.3469422845689733e-52,0.1367824273245861,1.343823724145819e-147,0.0
svd,4,9,7,6.971255909110944e-146,0.0,1.783096242640578e-155,0.0,9.45348452383041e-53,0.5505803390846049,5.635876709895107e-146,0.0
svd,4,9,8,3.8658122879779656e-144,0.0,2.5674063947809914e-156,0.0,1.5930449324622288e-54,0.0004419402314024,2.798944608271358e-144,0.0
svd,4,9,9,1.263968000996005e-143,0.0,1.8798779053994305e-155,0.0,1.1444103965008642e-54,8.556116173554322e-13,8.840294009402996e-144,0.0
svd,4,9,10,2.830355814739553e-143,0.0,4.6048822607166905e-155,0.0,3.9658916188177455e-55,1.538176656375252e-25,1.7858046878557757e-143,0.0
svd,4,10,5,8.25402535810846e-150,0.0,4.712287752258163e-151,0.0,2.6463805844200672e-43,0.0080285996355222,7.008156111956652e-150,0.0
svd,4,10,6,2.2662017472992665e-147,0.0,6.352342499276259e-154,0.0,8.015131510283155e-46,0.0278589303006077,1.7695393332340886e-147,0.0
svd,4,10,7,1.2629638024771382e-145,0.0,1.4819013544621925e-155,0.0,8.938850379552806e-49,0.1958076037589893,1.013225495584943e-145,0.0
svd,4,10,8,9.398249842947571e-145,0.0,8.033015816265761e-156,0.0,3.573143025125591e-49,0.430578377165881,6.907403899398214e-145,0.0
svd,4,10,9,2.1538219044509444e-143,0.0,4.1955029500762823e-156,0.0,1.951073462427473e-51,0.0015903542643541,1.5127353615945611e-143,0.0
svd,4,10,10,9.23885235697284e-143,0.0,9.786006393604182e-156,0.0,2.153544389523792e-52,1.46273796409201e-09,6.1015029150459945e-143,0.0
svd,5,2,5,0.0015610751794926,0.0,6.442584304998576e-164,0.0,3.7117251172004072e-143,0.0,0.0044240399319763,0.0
svd,5,2,6,1.5456962539614812e-10,0.0,1.9344874767802983e-166,0.0,4.4075955077600555e-153,0.0,1.6250793862767024e-09,0.0
svd,5,2,7,2.6001990003575606e-54,0.0,2.528199078053274e-169,0.0,5.511094074495028e-170,0.0,6.2687284859474674e-52,0.0
svd,5,2,8,3.300534510851259e-86,0.0,9.032738405142237e-172,0.0,1.2336427638820478e-184,0.0,2.667674734942319e-83,0.0
svd,5,2,9,2.449596490525097e-80,0.0,4.089102742693549e-171,0.0,2.8263737065838502e-183,0.0,3.034379411672477e-77,0.0
svd,5,2,10,1.4353805759955514e-65,0.0,2.0574878873010717e-170,0.0,1.581022589952601e-180,0.0,3.3961923071320892e-62,0.0
svd,5,3,5,2.9729022393045296e-157,0.0,6.089626141596368e-143,0.0,1.0147185190742142e-79,9.691691604896163e-279,5.3038110005923985e-158,0.0
svd,5,3,6,9.25058342451004e-159,0.0,9.6152015489117e-144,0.0,8.515374929765736e-92,1.9547934201401287e-305,6.434778186290252e-160,0.0
svd,5,3,7,7.287598391788709e-92,0.0,5.516989738785935e-142,0.0,1.6099302121082262e-90,9.057264183951471e-299,2.3474818692051378e-93,0.0
svd,5,3,8,2.789158266116225e-09,0.0,2.0485387896194023e-145,0.0,1.6734293693095743e-106,1.5855036879703406e-301,8.479581731111841e-10,0.0
svd,5,3,9,9.535949566884124e-05,0.0,4.700679127225866e-149,0.0,7.837180659379495e-118,3.5573228106221015e-297,3.591583714711859e-05,0.0
svd,5,3,10,0.0008269961273243,0.0,1.2197179478935656e-150,0.0,6.0444600874950375e-123,3.6489679098772736e-287,0.0002975479266732,0.0
svd,5,4,5,1.6989285612299268e-149,0.0,2.0385466119946924e-148,0.0,8.016733261241426e-75,1.8712355441976438e-183,1.040311710654885e-149,0.0
svd,5,4,6,1.0678995081598757e-152,0.0,8.570754838611916e-145,0.0,8.479037365696063e-70,5.359643610498971e-179,4.885122424404939e-153,0.0
svd,5,4,7,1.2606152853360258e-153,0.0,8.453897730104285e-145,0.0,2.7379027494951497e-79,5.655978815417509e-175,4.28142355880973e-154,0.0
svd,5,4,8,2.336574820477236e-155,0.0,9.164838732834971e-146,0.0,5.042450142617574e-91,9.684254392492859e-191,5.378983050167077e-156,0.0
svd,5,4,9,6.623782627682828e-153,0.0,6.213029024509183e-145,0.0,3.416617468975065e-91,6.777035403343868e-177,8.63831211804291e-154,0.0
svd,5,4,10,1.0967824603484606e-148,0.0,1.8882324498863932e-144,0.0,1.5846498225283628e-92,1.0402694189589363e-172,5.844162826910072e-150,0.0
svd,5,5,5,2.62351422855545e-147,0.0,1.865446108665051e-152,0.0,4.906014077576137e-79,9.13952988436426e-46,1.9847990160744944e-147,0.0
svd,5,5,6,2.639130681950524e-147,0.0,1.3135389485391154e-151,0.0,6.219360272361841e-73,2.652310154124077e-138,1.6675126141977937e-147,0.0
svd,5,5,7,1.0645644762238963e-148,0.0,5.403249958197768e-149,0.0,3.7442720625242967e-72,3.622712954147208e-141,5.839205060208727e-149,0.0
svd,5,5,8,5.555874919870183e-149,0.0,1.3168177143496985e-148,0.0,3.006808023263431e-78,8.453730021736653e-149,2.263568958002087e-149,0.0
svd,5,5,9,8.503703025906122e-149,0.0,2.079432264641424e-148,0.0,4.166770693657814e-84,6.988815244626784e-158,3.452744479953705e-149,0.0
svd,5,5,10,6.168221573880459e-148,0.0,2.1465591619663552e-148,0.0,6.077086955979399e-88,1.9966464927698e-166,1.966964719234233e-148,0.0
svd,5,6,5,2.844761643269427e-146,0.0,4.2113369784652564e-155,0.0,3.928424644885567e-79,1.2242113943642137e-07,2.223376942322918e-146,0.0
svd,5,6,6,1.1312340732583746e-145,0.0,1.7492343526151174e-154,0.0,3.379914334932997e-73,2.5988518403555147e-41,8.38813254480811e-146,0.0
svd,5,6,7,1.7197566524476083e-145,0.0,1.0382984995440781e-153,0.0,4.816937239866796e-72,4.73456297207828e-101,1.1356934728027446e-145,0.0
svd,5,6,8,7.938387847496869e-146,0.0,7.983105105077617e-152,0.0,5.64259066995825e-72,1.1331402847553885e-110,4.440794776386394e-146,0.0
svd,5,6,9,1.7642740309376972e-145,0.0,2.9422564203098192e-151,0.0,2.9400582279740344e-76,9.410185543038591e-121,8.40465704449264e-146,0.0
svd,5,6,10,2.9873198488553784e-145,0.0,1.4058761980767533e-150,0.0,9.369854334979864e-80,9.407238425552415e-134,1.2310799623826516e-145,0.0
svd,5,7,5,2.127150026092428e-147,0.0,7.479618821296635e-155,0.0,2.4358660702886643e-73,0.1636396715655073,1.752111997388329e-147,0.0
svd,5,7,6,1.109197969670238e-145,0.0,1.428638394627691e-155,0.0,1.9449858917252136e-69,3.2973508176589525e-08,8.605504693658989e-146,0.0
svd,5,7,7,2.827447607320508e-145,0.0,6.622279055331306e-155,0.0,5.011828013279615e-69,1.2271323049687504e-32,2.0364956631709537e-145,0.0
svd,5,7,8,5.5555582870331526e-145,0.0,6.137618737809573e-154,0.0,2.130046389281548e-67,7.368841589561461e-69,3.488726553685736e-145,0.0
svd,5,7,9,1.6624738770628242e-144,0.0,4.328300952221894e-153,0.0,8.502029184732645e-70,1.9335389303889676e-84,9.83180089883626e-145,0.0
svd,5,7,10,3.325071555795494e-144,0.0,1.1505360894238056e-152,0.0,4.9855176557375e-72,5.2073546187976836e-98,1.7087032217753602e-144,0.0
svd,5,8,5,1.2993365232978906e-147,0.0,9.541048117818956e-155,0.0,1.036669930599308e-65,0.3108532001823354,1.0658668635435937e-147,0.0
svd,5,8,6,4.997905491234329e-146,0.0,1.7903609797912317e-155,0.0,3.429288973097595e-64,0.1144512516301334,4.161278495437593e-146,0.0
svd,5,8,7,1.3747045784268188e-144,0.0,1.49248145860239e-156,0.0,1.5068315935957297e-64,4.380840382548553e-08,1.0407026707954558e-144,0.0
svd,5,8,8,7.770466784741261e-144,0.0,4.405715156431012e-156,0.0,6.488066500638929e-67,6.882149064348814e-22,5.401499395774362e-144,0.0
svd,5,8,9,3.0481222413887453e-143,0.0,2.211817236111309e-155,0.0,1.0150480591244861e-66,2.470209041418268e-47,1.938379270581369e-143,0.0
svd,5,8,10,9.475699534762232e-143,0.0,1.1198837699486581e-154,0.0,5.986238535610618e-69,8.12778228756449e-59,5.12998156527674e-143,0.0
svd,5,9,5,4.148650016080457e-148,0.0,9.012964841472292e-154,0.0,1.463732129717496e-58,0.0638146063649255,3.3751658107081824e-148,0.0
svd,5,9,6,1.1367990521617192e-146,0.0,1.7421593162283617e-154,0.0,1.1881355929190792e-55,0.7065563496787866,9.185070716366404e-147,0.0
svd,5,9,7,1.5706477274872216e-144,0.0,5.029368563244996e-156,0.0,1.3550700087576944e-59,0.0753854562683107,1.276043529140292e-144,0.0
svd,5,9,8,1.7650100973106197e-143,0.0,7.887209451413919e-156,0.0,9.290639147668621e-60,1.287641216395803e-06,1.3040898399077973e-143,0.0
svd,5,9,9,5.0947604421379e-142,0.0,2.3423538064842676e-156,0.0,1.7299790803673536e-63,2.9502897234362797e-16,3.374894303933933e-142,0.0
svd,5,9,10,1.6769147756832496e-141,0.0,1.0659012060154545e-155,0.0,4.816465093192327e-64,8.184539256513345e-32,1.0529035955728986e-141,0.0
svd,5,10,5,1.7739632958907525e-148,0.0,1.7525930883738368e-152,0.0,1.642157185903477e-50,0.0344995026742618,1.5498217751563931e-148,0.0
svd,5,10,6,1.8691247094775562e-146,0.0,4.756525197655311e-154,0.0,7.924925500787263e-51,0.239479210225677,1.5194161989744866e-146,0.0
svd,5,10,7,6.449015862310799e-145,0.0,3.536489155642307e-155,0.0,2.126026089296704e-52,0.8726156214940611,5.046184152116741e-145,0.0
svd,5,10,8,1.1576118149863052e-143,0.0,1.282654783158323e-155,0.0,2.138282453380525e-53,0.0084391473324866,8.255829570619265e-144,0.0
svd,5,10,9,2.278912470019416e-142,0.0,2.5674063947809914e-156,0.0,2.2483750860437107e-56,3.344800647313432e-06,1.624614920666931e-142,0.0
svd,5,10,10,1.4841164770493078e-141,0.0,4.799208046972453e-156,0.0,1.842477623051728e-58,7.36479049874325e-14,1.0069569113845294e-141,0.0
svd,6,2,5,0.000225512267539,0.0,7.215098837917216e-165,0.0,5.486671297794359e-144,0.0,0.0007314000052843,0.0
svd,6,2,6,1.3756597259488267e-11,0.0,2.3422740540576397e-167,0.0,3.356726564733103e-153,0.0,1.5737984857692763e-10,0.0
svd,6,2,7,3.0599225536970427e-55,0.0,3.518040433421802e-170,0.0,1.2545360999436712e-169,0.0,7.563786703055891e-53,0.0
svd,6,2,8,1.1281572912224072e-86,0.0,8.139495650117116e-173,0.0,1.1017310466427028e-184,0.0,6.6980985458962605e-84,0.0
svd,6,2,9,1.926747178586949e-80,0.0,4.26347512770026e-172,0.0,6.425969707889933e-183,0.0,2.2234100033204378e-77,0.0
svd,6,2,10,6.225534322104325e-68,0.0,2.051976752857525e-171,0.0,1.633875767715344e-180,0.0,1.6122833423219894e-64,0.0
svd,6,3,5,6.313061863168678e-158,0.0,1.5485983697574526e-143,0.0,1.8773692782325698e-79,5.524951246907083e-271,1.1524691812447068e-158,0.0
svd,6,3,6,2.20033415874166e-158,0.0,2.0501350880845315e-144,0.0,1.5455115864353403e-92,1.146917959867515e-298,1.3709959346893765e-159,0.0
svd,6,3,7,3.946811233929863e-89,0.0,1.0283122841954405e-142,0.0,2.4057576936125271e-91,8.727105254231713e-292,1.3477026303264456e-90,0.0
svd,6,3,8,3.225781766352326e-08,0.0,3.259200135325922e-146,0.0,1.1378655547794008e-107,8.584289903721244e-295,1.0340177974531404e-08,0.0
svd,6,3,9,0.0005606279696318,0.0,6.787909126356249e-150,0.0,7.163375364252425e-119,1.9897457591471205e-291,0.0002327296743381,0.0
svd,6,3,10,0.0059523863126998,0.0,1.4034896726111627e-151,0.0,6.472936069234744e-124,2.1939387933599413e-280,0.0024157663532847,0.0
svd,6,4,5,3.047641062722044e-150,0.0,3.391424457255161e-149,0.0,1.701371554690938e-74,6.472216199889891e-178,1.8269709827189405e-150,0.0
svd,6,4,6,3.445945903517164e-153,0.0,1.3476517668878401e-145,0.0,2.98413670201746e-70,2.841190958951473e-171,1.446281577161633e-153,0.0
svd,6,4,7,3.956466512751499e-154,0.0,1.1720063934780051e-145,0.0,7.977277819113756e-80,3.304997474864148e-164,1.1805060251633039e-154,0.0
svd,6,4,8,7.61744763700762e-155,0.0,7.494469142274779e-147,0.0,6.505630634862851e-93,7.652173420309034e-181,1.7867249241714548e-155,0.0
svd,6,4,9,3.3163300710835805e-153,0.0,1.6763609149347022e-145,0.0,3.2764436959480065e-91,9.262060116208115e-165,3.2183410422985824e-154,0.0
svd,6,4,10,1.3671331908426728e-149,0.0,4.1630883317483406e-145,0.0,4.084586335379898e-93,9.137773270130518e-160,6.964014300660146e-151,0.0
svd,6,5,5,8.303923790549846e-148,0.0,1.2941691077774638e-153,0.0,1.5307840600113236e-80,2.0354857239164325e-43,5.8005257597684375e-148,0.0
svd,6,5,6,2.6971029015872148e-148,0.0,3.8411347842417034e-152,0.0,2.1723727899885934e-72,7.319555391240439e-132,1.894127263664419e-148,0.0
svd,6,5,7,2.223343704081586e-149,0.0,6.40617906175859e-150,0.0,1.3086752240123516e-73,1.6957861450985671e-133,1.126704321659299e-149,0.0
svd,6,5,8,1.6753900414493837e-149,0.0,3.439022831999307e-149,0.0,1.892208986348133e-77,3.714000132231529e-140,7.278985865203185e-150,0.0
svd,6,5,9,1.7928547570538095e-149,0.0,4.804715751615707e-149,0.0,2.0039785586032264e-83,6.578415891315956e-148,6.667071709972312e-150,0.0
svd,6,5,10,5.2131536816370585e-149,0.0,6.792221780051406e-149,0.0,7.340072833476718e-88,1.0232729927019403e-153,1.5939509762318802e-149,0.0
svd,6,6,5,1.2488777705405586e-147,0.0,2.2802822533039785e-155,0.0,8.795376531951674e-78,4.5416240229419626e-08,9.596277278027777e-148,0.0
svd,6,6,6,1.703621993651426e-146,0.0,1.3304825376625028e-155,0.0,4.489129633074171e-75,2.185879655576602e-40,1.2898658558191717e-146,0.0
svd,6,6,7,1.6120662841012022e-146,0.0,2.8559391566639987e-154,0.0,2.63790647936107e-71,2.1510786722566616e-100,1.0218491696615524e-146,0.0
svd,6,6,8,7.951960618826184e-147,0.0,3.1987406817531205e-152,0.0,5.519773241203122e-72,6.859711302697025e-110,4.2842763857084825e-147,0.0
svd,6,6,9,3.43732182569825e-146,0.0,8.530192717001536e-152,0.0,1.6699290935434414e-76,7.984562340201955e-116,1.6057178047421257e-146,0.0
svd,6,6,10,6.902973975257933e-146,0.0,1.5423203769474912e-151,0.0,7.839863990614584e-81,4.328764283003351e-124,2.734785680529832e-146,0.0
svd,6,7,5,2.7348400760640927e-148,0.0,1.8684483343571346e-155,0.0,6.829643993116479e-74,0.2987152990739413,2.215849698412216e-148,0.0
svd,6,7,6,1.5962418618847308e-146,0.0,1.785940150295986e-156,0.0,4.298567760182608e-71,1.3197872238585984e-07,1.20139715319313e-146,0.0
svd,6,7,7,1.122367657532198e-145,0.0,2.3567243874041993e-156,0.0,2.075814553887384e-71,6.528126116704161e-30,8.001131918917917e-146,0.0
svd,6,7,8,1.637274434634659e-145,0.0,5.934920303820364e-155,0.0,7.445032333340151e-68,2.5660029911112358e-67,1.0559647679304564e-145,0.0
svd,6,7,9,1.7747096000403074e-145,0.0,1.4031086372368341e-153,0.0,6.959639485751037e-69,5.7556072399274525e-80,1.0092462944863787e-145,0.0
svd,6,7,10,2.0461237066822808e-144,0.0,8.940372489613675e-154,0.0,2.6159123519019596e-75,7.621729907136092e-90,1.0046154700218028e-144,0.0
svd,6,8,5,1.448591494452701e-148,0.0,3.5436791058559704e-155,0.0,3.017871554793643e-66,0.2958866503442753,1.1993961689253621e-148,0.0
svd,6,8,6,5.649984669345383e-147,0.0,3.5645021319855423e-156,0.0,1.223579388956254e-64,0.2468136760271017,4.3958027282871873e-147,0.0
svd,6,8,7,1.4465177112715075e-145,0.0,6.529385182819948e-157,0.0,1.2655475081016225e-65,6.728953301347436e-07,1.0706075121891814e-145,0.0
svd,6,8,8,8.192734967064017e-145,0.0,1.3924627031208232e-156,0.0,6.628744249060991e-68,3.520151279284001e-20,5.3944015149156206e-145,0.0
svd,6,8,9,8.5014349768054e-144,0.0,2.2304950547057398e-156,0.0,2.1556957392397685e-67,2.663212532268059e-44,5.133702848382337e-144,0.0
svd,6,8,10,3.0540734048261485e-143,0.0,1.0833911814612777e-155,0.0,2.76356629831262e-71,5.547741325324515e-55,1.7073957650971162e-143,0.0
svd,6,9,5,4.289437578903409e-149,0.0,2.4238471580532284e-154,0.0,7.685050183628679e-58,0.064334612801482,3.5081799338466765e-149,0.0
svd,6,9,6,3.235491534607461e-147,0.0,1.5912108628796949e-155,0.0,6.307866768894933e-59,0.5426489128652949,2.6759309826908586e-147,0.0
svd,6,9,7,3.407471416221347e-145,0.0,8.376648051320186e-157,0.0,1.5371026272881609e-61,0.0923704585756658,2.6972318454167743e-145,0.0
svd,6,9,8,4.321888060581704e-144,0.0,1.4475004243705887e-156,0.0,2.309748135794562e-61,3.421564150064924e-06,3.1049219194169845e-144,0.0
svd,6,9,9,2.797421173041851e-143,0.0,1.8755332046045015e-156,0.0,8.820837671569944e-62,1.5148587177838368e-15,1.8174561206637058e-143,0.0
svd,6,9,10,1.634124634098799e-142,0.0,4.907942079151468e-156,0.0,1.3235238201475058e-62,2.4141035378718123e-30,1.0104511262362786e-142,0.0
svd,6,10,5,2.691898556179715e-149,0.0,4.0332431496295555e-153,0.0,7.03061773676722e-51,0.041361466142878,2.318335273627023e-149,0.0
svd,6,10,6,2.6600970977037674e-147,0.0,1.51480655642507e-154,0.0,4.39393851390445e-53,0.2051885303583762,2.0567781650223668e-147,0.0
svd,6,10,7,1.8604437062100703e-145,0.0,1.3178269817039834e-156,0.0,5.655809465259514e-55,0.9723472045114382,1.3162193326321174e-145,0.0
svd,6,10,8,2.2085288519686707e-144,0.0,1.7534558227610904e-156,0.0,7.657363445050463e-55,0.0320395070355203,1.685430295682442e-144,0.0
svd,6,10,9,5.9142195821797265e-143,0.0,5.3666885233749404e-157,0.0,1.11526825532459e-57,4.066741411937932e-05,4.0997859643521844e-143,0.0
svd,6,10,10,2.7679778251871502e-142,0.0,1.130810632693529e-156,0.0,1.2679110478680109e-58,1.0039787434751888e-11,1.6956569615358016e-142,0.0
svd,7,2,5,0.0015557559006262,0.0,3.474842617830219e-163,0.0,3.335771873630307e-142,0.0,0.0044817169693344,0.0
svd,7,2,6,1.7247975946797575e-09,0.0,1.628868635871074e-165,0.0,4.3843514460296665e-151,0.0,1.6998228973988642e-08,0.0
svd,7,2,7,2.090780165319301e-49,0.0,1.9140971063692511e-168,0.0,1.079345170377011e-167,0.0,5.097448662018176e-47,0.0
svd,7,2,8,5.2965372771023845e-77,0.0,5.826731119501636e-171,0.0,3.874475766529566e-182,0.0,3.223598341772389e-74,0.0
svd,7,2,9,1.277415665603281e-68,0.0,3.6244200848462135e-170,0.0,9.195890119110498e-180,0.0,1.6821484244075765e-65,0.0
svd,7,2,10,5.723989230269265e-55,0.0,2.17449246936838e-169,0.0,4.510309466135754e-176,0.0,1.1445871378159255e-51,0.0
svd,7,3,5,1.0427817609909036e-157,0.0,2.157411743791628e-141,0.0,3.2216246765546844e-77,2.6583180993460422e-273,1.7847247029324594e-158,0.0
svd,7,3,6,1.7145529663984095e-156,0.0,1.0526184718292276e-142,0.0,3.069713276763264e-91,5.707321944127359e-299,1.0470610684044478e-157,0.0
svd,7,3,7,1.657848453101267e-89,0.0,5.68052106213226e-141,0.0,8.271838090102231e-90,1.8309618230425537e-292,4.964891833415091e-91,0.0
svd,7,3,8,1.832081640365217e-08,0.0,1.7255229316565886e-144,0.0,2.2371477958745687e-106,2.5942485628008962e-295,5.97523622779045e-09,0.0
svd,7,3,9,0.0002745364481939,0.0,3.5609208313747335e-148,0.0,2.4295780473999477e-117,4.406909968561767e-291,0.000107509088754,0.0
