emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
svd,4,17,3.79269019073225,0.5991847826086957,0.6219512195121951,0.5416611706614471,0.562401280026257
cbow,4,18,8.858667904100823,0.5983717774762551,0.5772357723577236,0.540003138923384,0.5249967890674166
skipgram,4,18,8.858667904100823,0.5988240615106287,0.5772357723577236,0.5404128345367794,0.5249967890674166
svd,4,18,3.79269019073225,0.5996376811594203,0.6138211382113821,0.5421896345196928,0.5550696882751206
cbow,4,19,8.858667904100823,0.6015377657168702,0.5853658536585366,0.5428897666292573,0.5325486350779937
skipgram,4,19,8.858667904100823,0.6015377657168702,0.5853658536585366,0.5428897666292573,0.5325486350779937
svd,4,19,3.79269019073225,0.6014492753623188,0.6138211382113821,0.5438763996842323,0.5550696882751206
cbow,4,20,8.858667904100823,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
skipgram,4,20,8.858667904100823,0.6024423337856174,0.5813008130081301,0.5437706819742486,0.5288428911849109
svd,4,20,3.79269019073225,0.5991847826086957,0.6138211382113821,0.5417684630963661,0.5550696882751206
cbow,5,2,112.88378916846884,0.9674355495251018,0.951219512195122,0.967412082648148,0.9512427409988387
skipgram,5,2,0.0545559478116852,0.6078697421981004,0.6016260162601627,0.47337233034065784,0.4650041692724619
svd,5,2,263.6650898730355,0.9659135949266746,0.9501779359430604,0.9560137427235362,0.959349593495935
cbow,5,3,20.69138081114788,0.6748077792853913,0.6747967479674797,0.6492414638365136,0.6440512279209417
skipgram,5,3,263.6650898730355,0.7675260063319764,0.7642276422764228,0.7637010142854008,0.7608570830248993
svd,5,3,18329.807108324338,0.9023329379201266,0.8932384341637011,0.9089030128163996,0.8940987746092329
cbow,5,4,1.623776739188721,0.6101311623699683,0.6341463414634146,0.5501569682930306,0.5778094534192095
skipgram,5,4,3.79269019073225,0.6114880144730891,0.6300813008130082,0.552162204899479,0.5738346371418367
svd,5,4,615.8482110660254,0.7388560157790927,0.74822695035461,0.7171567598851765,0.7149436442062143
cbow,5,5,0.6951927961775606,0.6105834464043419,0.6016260162601627,0.5507005731483204,0.5469836801470566
skipgram,5,5,1.623776739188721,0.6096788783355948,0.6016260162601627,0.5498509693785512,0.5469836801470566
svd,5,5,48.32930238571752,0.6353265145554682,0.6219081272084805,0.552595948447845,0.5203416622391991
cbow,5,6,0.6951927961775606,0.6065128900949797,0.6016260162601627,0.5473730288012273,0.5471989429609937
skipgram,5,6,0.6951927961775606,0.6065128900949797,0.6016260162601627,0.5473730288012273,0.5471989429609937
svd,5,6,112.88378916846884,0.6343664182032169,0.6338028169014085,0.5471805798519748,0.4907203540076424
cbow,5,7,0.6951927961775606,0.6056083220262325,0.5894308943089431,0.5466846745354748,0.5362571557528358
skipgram,5,7,0.6951927961775606,0.6051560379918589,0.5894308943089431,0.546274463971793,0.5362571557528358
svd,5,7,8.858667904100823,0.6400625978090767,0.5824561403508772,0.546753748331338,0.48430610154731163
cbow,5,8,0.6951927961775606,0.6065128900949797,0.5894308943089431,0.5475978973659049,0.5362284354550862
skipgram,5,8,0.6951927961775606,0.6065128900949797,0.5894308943089431,0.5475978973659049,0.5362284354550862
svd,5,8,48.32930238571752,0.6213114754098361,0.6286764705882353,0.542017152790411,0.5153205172838188
cbow,5,9,1.623776739188721,0.602894617819991,0.5853658536585366,0.5441819209849587,0.5325486350779937
skipgram,5,9,1.623776739188721,0.602894617819991,0.5853658536585366,0.5441819209849587,0.5325486350779937
svd,5,9,0.6951927961775606,0.6032608695652174,0.6138211382113821,0.5455414546105138,0.5550696882751206
cbow,5,10,1.623776739188721,0.6042514699231117,0.5894308943089431,0.5454725460679072,0.5362284354550862
skipgram,5,10,1.623776739188721,0.6042514699231117,0.5894308943089431,0.5454725460679072,0.5362284354550862
svd,5,10,1.623776739188721,0.5987318840579711,0.6138211382113821,0.5412317364448956,0.5548761823706392
cbow,5,11,1.623776739188721,0.6042514699231117,0.5894308943089431,0.5455217913689443,0.5362284354550862
skipgram,5,11,1.623776739188721,0.6042514699231117,0.5894308943089431,0.5455217913689443,0.5362284354550862
svd,5,11,1.623776739188721,0.6009963768115942,0.6178861788617886,0.5433752998935358,0.5587425830565678
cbow,5,12,3.79269019073225,0.6019900497512438,0.5853658536585366,0.5433414173286241,0.5325486350779937
skipgram,5,12,3.79269019073225,0.6019900497512438,0.5853658536585366,0.5433414173286241,0.5325486350779937
