emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
skipgram,11,4,46.41588833612782,0.726012201885746,0.7761194029850746,0.6932204092486102,0.7532146165723109
cbow,11,4,46.41588833612782,0.7276760953965613,0.7761194029850746,0.6951887844193178,0.7532146165723109
SVD,11,5,0.0215443469003188,0.6746931067044382,0.6822033898305084,0.6146240645615582,0.6290296036021343
skipgram,11,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,11,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,11,6,0.0215443469003188,0.6746931067044382,0.6822033898305084,0.6144990690433187,0.6290296036021343
skipgram,11,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,11,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,11,7,0.2782559402207126,0.6694995278564684,0.6779661016949152,0.6094656443774124,0.6244119096315197
skipgram,11,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,11,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,11,8,0.2782559402207126,0.669971671388102,0.6779661016949152,0.6099009813820252,0.6244119096315197
skipgram,11,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,11,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,12,2,0.0016681005372,0.8305004721435316,0.8389830508474576,0.7654021811888664,0.7802738889342095
skipgram,12,2,46.41588833612782,0.7498613422074321,0.8009950248756219,0.7204635518476021,0.7804293590132065
cbow,12,2,0.2782559402207126,0.7554076539101497,0.8059701492537313,0.7265353527870272,0.785878653085019
SVD,12,3,0.0215443469003188,0.7152974504249292,0.7203389830508474,0.6534927743965224,0.6658890973510024
skipgram,12,3,46.41588833612782,0.7337770382695508,0.7910447761194029,0.7022069495138518,0.7694264531546448
cbow,12,3,3.593813663804626,0.7365501941209096,0.7960199004975125,0.7052918303208315,0.7749456797644432
SVD,12,4,0.0215443469003188,0.6827195467422096,0.6864406779661016,0.6224519154056939,0.6329782720350148
skipgram,12,4,46.41588833612782,0.726012201885746,0.7761194029850746,0.6932204092486102,0.7532146165723109
cbow,12,4,46.41588833612782,0.7282307265668331,0.7761194029850746,0.695843643170049,0.7532146165723109
SVD,12,5,0.0215443469003188,0.6746931067044382,0.6822033898305084,0.6146240645615582,0.6290296036021343
skipgram,12,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,12,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,12,6,0.2782559402207126,0.6694995278564684,0.6779661016949152,0.6095304984505224,0.6244119096315197
skipgram,12,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,12,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,12,7,0.2782559402207126,0.6694995278564684,0.6779661016949152,0.6094656443774124,0.6244119096315197
skipgram,12,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,12,7,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,12,8,0.2782559402207126,0.669971671388102,0.6779661016949152,0.6099009813820252,0.6244119096315197
skipgram,12,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,12,8,599.4842503189421,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,13,2,599.4842503189421,0.8078375826251181,0.8220338983050848,0.7422624691463626,0.7637645136146586
skipgram,13,2,0.2782559402207126,0.7603993344425957,0.8109452736318408,0.732079257429441,0.7912947013433884
cbow,13,2,0.2782559402207126,0.757071547420965,0.8109452736318408,0.7284116210346626,0.7912947013433884
SVD,13,3,0.0215443469003188,0.7138810198300283,0.7161016949152542,0.6521228884993197,0.6615262072027369
skipgram,13,3,3.593813663804626,0.7343316694398225,0.7910447761194029,0.7028549401299273,0.7694264531546448
cbow,13,3,3.593813663804626,0.7359955629506378,0.7960199004975125,0.704646293159892,0.7749456797644432
SVD,13,4,0.0215443469003188,0.682247403210576,0.6864406779661016,0.6219618454134274,0.6329782720350148
skipgram,13,4,46.41588833612782,0.726012201885746,0.7761194029850746,0.6932204092486102,0.7532146165723109
cbow,13,4,46.41588833612782,0.7276760953965613,0.7761194029850746,0.6951887844193178,0.7532146165723109
SVD,13,5,0.0215443469003188,0.6746931067044382,0.6822033898305084,0.6144990690433187,0.6290296036021343
skipgram,13,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
cbow,13,5,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
SVD,13,6,0.2782559402207126,0.6694995278564684,0.6779661016949152,0.6094656443774124,0.6244119096315197
skipgram,13,6,46.41588833612782,0.7215751525235718,0.7711442786069652,0.6879431778296458,0.7475427202191786
