emb_type,m,n,best_C,train_acc,test_acc,train_f,test_f
cbow,14,3,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,14,4,46.41588833612782,0.7469186524239935,0.7573529411764706,0.6513977914300091,0.6527811961604726
skipgram,14,4,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,14,4,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,14,5,3.593813663804626,0.7452752670501233,0.7573529411764706,0.6477898528567937,0.6527811961604726
skipgram,14,5,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,14,5,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,14,6,46.41588833612782,0.7469186524239935,0.7573529411764706,0.6513977914300091,0.6527811961604726
skipgram,14,6,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,14,6,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,14,7,46.41588833612782,0.7477403451109285,0.7573529411764706,0.6531887992583437,0.6527811961604726
skipgram,14,7,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,14,7,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,14,8,46.41588833612782,0.7477403451109285,0.7573529411764706,0.6531887992583437,0.6527811961604726
skipgram,14,8,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,14,8,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,15,2,1e-05,0.996845425867508,1.0,0.9952706305659795,1.0
skipgram,15,2,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,15,2,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,15,3,1e-05,0.996845425867508,1.0,0.9952706305659795,1.0
skipgram,15,3,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,15,3,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,15,4,1e-05,0.996845425867508,1.0,0.9952706305659795,1.0
skipgram,15,4,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,15,4,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,15,5,1e-05,0.996845425867508,1.0,0.9952706305659795,1.0
skipgram,15,5,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,15,5,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,15,6,1e-05,0.996845425867508,1.0,0.9952706305659795,1.0
skipgram,15,6,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,15,6,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,15,7,1e-05,0.996845425867508,1.0,0.9952706305659795,1.0
skipgram,15,7,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,15,7,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,15,8,1e-05,0.996845425867508,1.0,0.9952706305659795,1.0
skipgram,15,8,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,15,8,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,16,2,46.41588833612782,0.7444535743631882,0.7573529411764706,0.6512984480718349,0.6527811961604726
skipgram,16,2,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,16,2,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,16,3,3.593813663804626,0.7477403451109285,0.7573529411764706,0.6531887992583437,0.6527811961604726
skipgram,16,3,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,16,3,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,16,4,3.593813663804626,0.7460969597370584,0.7573529411764706,0.6495981694131512,0.6527811961604726
skipgram,16,4,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,16,4,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,16,5,3.593813663804626,0.7452752670501233,0.7573529411764706,0.6477898528567937,0.6527811961604726
skipgram,16,5,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,16,5,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,16,6,599.4842503189421,0.7469186524239935,0.7573529411764706,0.6513977914300091,0.6527811961604726
skipgram,16,6,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,16,6,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,16,7,46.41588833612782,0.7477403451109285,0.7573529411764706,0.6531887992583437,0.6527811961604726
skipgram,16,7,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,16,7,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
SVD,16,8,46.41588833612782,0.7477403451109285,0.7573529411764706,0.6531887992583437,0.6527811961604726
skipgram,16,8,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
cbow,16,8,1e-05,0.9028697571743928,0.8712871287128713,0.856783597875468,0.8113573262088114
